"contcod","country","year","region","Dexpend","whole","group","Dinc","pop"
"CRI",46,2005,3,0,1,14,967611.8125,0.216499999165535
"CRI",46,2005,3,0,1,15,1107753.75,0.216499999165535
"CRI",46,2005,3,0,1,16,1287677.375,0.216499999165535
"CRI",46,2005,3,0,1,17,1526138.625,0.216499999165535
"CRI",46,2005,3,0,1,18,1880890.625,0.216499999165535
"CRI",46,2005,3,0,1,19,2508459.25,0.216499999165535
"CRI",46,2005,3,0,1,20,4847114,0.216499999165535
"CYP",50,1988,5,0,1,1,951.700012207031,0.0685999989509582
"CYP",50,1988,5,0,1,2,1310.59997558594,0.0685999989509582
"CYP",50,1988,5,0,1,3,1573.19995117188,0.0685999989509582
"CYP",50,1988,5,0,1,4,1806.19995117188,0.0685999989509582
"CYP",50,1988,5,0,1,5,2060.80004882812,0.0685999989509582
"CYP",50,1988,5,0,1,6,2354.89990234375,0.0685999989509582
"CYP",50,1988,5,0,1,7,2725.5,0.0685999989509582
"CYP",50,1988,5,0,1,8,3196,0.0685999989509582
"CYP",50,1988,5,0,1,9,3979.39990234375,0.0685999989509582
"CYP",50,1988,5,0,1,10,6645.60009765625,0.0685999989509582
"CYP",50,1993,5,0,1,1,1083.80004882812,0.0719999969005585
"CYP",50,1993,5,0,1,2,1734.40002441406,0.0719999969005585
"CYP",50,1993,5,0,1,3,2073.5,0.0719999969005585
"CYP",50,1993,5,0,1,4,2414.30004882812,0.0719999969005585
"CYP",50,1993,5,0,1,5,2770.30004882812,0.0719999969005585
"CYP",50,1993,5,0,1,6,3160,0.0719999969005585
"CYP",50,1993,5,0,1,7,3620.60009765625,0.0719999969005585
"CYP",50,1993,5,0,1,8,4197.60009765625,0.0719999969005585
"CYP",50,1993,5,0,1,9,5026.60009765625,0.0719999969005585
"CYP",50,1993,5,0,1,10,8226.5,0.0719999969005585
"CZE",51,1988,4,0,1,1,12048,1.03559994697571
"CZE",51,1988,4,0,1,2,14496.0009765625,1.03559994697571
"CZE",51,1988,4,0,1,3,16512.001953125,1.03559994697571
"CZE",51,1988,4,0,1,4,18072,1.03559994697571
"CZE",51,1988,4,0,1,5,19860,1.03559994697571
"CZE",51,1988,4,0,1,6,22080,1.03559994697571
"CZE",51,1988,4,0,1,7,24540,1.03559994697571
"CZE",51,1988,4,0,1,8,24756,1.03559994697571
"CZE",51,1988,4,0,1,9,31452,1.03559994697571
"CZE",51,1988,4,0,1,10,39036,1.03559994697571
"CZE",51,1993,4,0,1,1,21602.23828125,1.03299999237061
"CZE",51,1993,4,0,1,2,28166.568359375,1.03299999237061
"CZE",51,1993,4,0,1,3,31506.84375,1.03299999237061
"CZE",51,1993,4,0,1,4,34015.3828125,1.03299999237061
"CZE",51,1993,4,0,1,5,36418.59375,1.03299999237061
"CZE",51,1993,4,0,1,6,39180.16015625,1.03299999237061
"CZE",51,1993,4,0,1,7,42710.51953125,1.03299999237061
"CZE",51,1993,4,0,1,8,47784.49609375,1.03299999237061
"CZE",51,1993,4,0,1,9,56339.19140625,1.03299999237061
"CZE",51,1993,4,0,1,10,90405.421875,1.03299999237061
"CZE",51,1998,4,0,1,1,32795.83203125,1.02999997138977
"CZE",51,1998,4,0,1,2,44997.671875,1.02999997138977
"CZE",51,1998,4,0,1,3,51857.81640625,1.02999997138977
"CZE",51,1998,4,0,1,4,57958.73828125,1.02999997138977
"CZE",51,1998,4,0,1,5,63300.4296875,1.02999997138977
"CZE",51,1998,4,0,1,6,69401.3515625,1.02999997138977
"CZE",51,1998,4,0,1,7,77020.7265625,1.02999997138977
"CZE",51,1998,4,0,1,8,87704.109375,1.02999997138977
"CZE",51,1998,4,0,1,9,104474.859375,1.02999997138977
"CZE",51,1998,4,0,1,10,172357.765625,1.02999997138977
"CZE",51,2002,4,0,1,1,30994,0.509999990463257
"CZE",51,2002,4,0,1,2,41986,0.509999990463257
"CZE",51,2002,4,0,1,3,48703,0.509999990463257
"CZE",51,2002,4,0,1,4,53666,0.509999990463257
"CZE",51,2002,4,0,1,5,59120,0.509999990463257
"CZE",51,2002,4,0,1,6,64356,0.509999990463257
"CZE",51,2002,4,0,1,7,69034,0.509999990463257
"CZE",51,2002,4,0,1,8,73302,0.509999990463257
"CZE",51,2002,4,0,1,9,76828,0.509999990463257
"CZE",51,2002,4,0,1,10,80295,0.509999990463257
"CZE",51,2002,4,0,1,11,83804,0.509999990463257
"CZE",51,2002,4,0,1,12,87412,0.509999990463257
"CZE",51,2002,4,0,1,13,91649,0.509999990463257
"CZE",51,2002,4,0,1,14,96786,0.509999990463257
"CZE",51,2002,4,0,1,15,103454,0.509999990463257
"CZE",51,2002,4,0,1,16,111841,0.509999990463257
"CZE",51,2002,4,0,1,17,122436,0.509999990463257
"CZE",51,2002,4,0,1,18,137930,0.509999990463257
"CZE",51,2002,4,0,1,19,162522,0.509999990463257
"CZE",51,2002,4,0,1,20,263716,0.509999990463257
"CZE",51,2005,4,0,1,1,34372,0.509999990463257
"CZE",51,2005,4,0,1,2,48124,0.509999990463257
"CZE",51,2005,4,0,1,3,56793,0.509999990463257
"CZE",51,2005,4,0,1,4,63547,0.509999990463257
"CZE",51,2005,4,0,1,5,70371,0.509999990463257
"CZE",51,2005,4,0,1,6,76415,0.509999990463257
"CZE",51,2005,4,0,1,7,81947,0.509999990463257
"CZE",51,2005,4,0,1,8,86716,0.509999990463257
"CZE",51,2005,4,0,1,9,90811,0.509999990463257
"CZE",51,2005,4,0,1,10,94739,0.509999990463257
"CZE",51,2005,4,0,1,11,98411,0.509999990463257
"CZE",51,2005,4,0,1,12,102820,0.509999990463257
"CZE",51,2005,4,0,1,13,108031,0.509999990463257
"CZE",51,2005,4,0,1,14,113884,0.509999990463257
"CZE",51,2005,4,0,1,15,121073,0.509999990463257
"CZE",51,2005,4,0,1,16,130536,0.509999990463257
"CZE",51,2005,4,0,1,17,142404,0.509999990463257
"CZE",51,2005,4,0,1,18,158637,0.509999990463257
"CZE",51,2005,4,0,1,19,187796,0.509999990463257
"CZE",51,2005,4,0,1,20,313212,0.509999990463257
"DDR",219,1988,4,0,1,1,3167.37548828125,1.66449999809265
"DDR",219,1988,4,0,1,2,4221.4287109375,1.66449999809265
"DDR",219,1988,4,0,1,3,4840.138671875,1.66449999809265
"DDR",219,1988,4,0,1,4,5237.60595703125,1.66449999809265
"DDR",219,1988,4,0,1,5,5663.53564453125,1.66449999809265
"DDR",219,1988,4,0,1,6,6298.57568359375,1.66449999809265
"DDR",219,1988,4,0,1,7,6981.13037109375,1.66449999809265
"DDR",219,1988,4,0,1,8,7726.28173828125,1.66449999809265
"DDR",219,1988,4,0,1,9,8855.51953125,1.66449999809265
"DDR",219,1988,4,0,1,10,11342.041015625,1.66449999809265
"DEU",72,1988,5,0,1,1,6357.94970703125,6.10489988327026
"DEU",72,1988,5,0,1,2,9257.955078125,6.10489988327026
"DEU",72,1988,5,0,1,3,10871.08203125,6.10489988327026
"DEU",72,1988,5,0,1,4,12540.0078125,6.10489988327026
"DEU",72,1988,5,0,1,5,14228.6015625,6.10489988327026
"DEU",72,1988,5,0,1,6,16176.80078125,6.10489988327026
"DEU",72,1988,5,0,1,7,18259.1328125,6.10489988327026
"DEU",72,1988,5,0,1,8,21101.931640625,6.10489988327026
"DEU",72,1988,5,0,1,9,25198.6796875,6.10489988327026
"DEU",72,1988,5,0,1,10,38986.96875,6.10489988327026
"DEU",72,1993,5,0,1,1,6279.4091796875,8.11900043487549
"DEU",72,1993,5,0,1,2,9790.7578125,8.11900043487549
"DEU",72,1993,5,0,1,3,11970.9755859375,8.11900043487549
"DEU",72,1993,5,0,1,4,13890.298828125,8.11900043487549
"DEU",72,1993,5,0,1,5,15853.111328125,8.11900043487549
"DEU",72,1993,5,0,1,6,18113.2734375,8.11900043487549
"DEU",72,1993,5,0,1,7,20612.27734375,8.11900043487549
"DEU",72,1993,5,0,1,8,23845.365234375,8.11900043487549
"DEU",72,1993,5,0,1,9,28847.638671875,8.11900043487549
"DEU",72,1993,5,0,1,10,46267.109375,8.11900043487549
"DEU",72,1998,5,0,1,1,6158.455078125,8.20199966430664
"DEU",72,1998,5,0,1,2,11156.4423828125,8.20199966430664
"DEU",72,1998,5,0,1,3,13524.6474609375,8.20199966430664
"DEU",72,1998,5,0,1,4,15671.935546875,8.20199966430664
"DEU",72,1998,5,0,1,5,17858.27734375,8.20199966430664
"DEU",72,1998,5,0,1,6,20429.576171875,8.20199966430664
"DEU",72,1998,5,0,1,7,23553.46875,8.20199966430664
"DEU",72,1998,5,0,1,8,27543.8046875,8.20199966430664
"DEU",72,1998,5,0,1,9,33168.89453125,8.20199966430664
"DEU",72,1998,5,0,1,10,50600.9609375,8.20199966430664
"DEU",72,2002,5,0,1,1,3272,4.11999988555908
"DEU",72,2002,5,0,1,2,5428,4.11999988555908
"DEU",72,2002,5,0,1,3,6441,4.11999988555908
"DEU",72,2002,5,0,1,4,7182,4.11999988555908
"DEU",72,2002,5,0,1,5,7855,4.11999988555908
"DEU",72,2002,5,0,1,6,8455,4.11999988555908
"DEU",72,2002,5,0,1,7,9016,4.11999988555908
"DEU",72,2002,5,0,1,8,9655,4.11999988555908
"DEU",72,2002,5,0,1,9,10324,4.11999988555908
"DEU",72,2002,5,0,1,10,10972,4.11999988555908
"DEU",72,2002,5,0,1,11,11681,4.11999988555908
"DEU",72,2002,5,0,1,12,12428,4.11999988555908
"DEU",72,2002,5,0,1,13,13272,4.11999988555908
"DEU",72,2002,5,0,1,14,14249,4.11999988555908
"DEU",72,2002,5,0,1,15,15393,4.11999988555908
"DEU",72,2002,5,0,1,16,16690,4.11999988555908
"DEU",72,2002,5,0,1,17,18307,4.11999988555908
"DEU",72,2002,5,0,1,18,20507,4.11999988555908
"DEU",72,2002,5,0,1,19,24041,4.11999988555908
"DEU",72,2002,5,0,1,20,35564,4.11999988555908
"DEU",72,2005,5,0,1,1,3909,4.12400007247925
"DEU",72,2005,5,0,1,2,5723,4.12400007247925
"DEU",72,2005,5,0,1,3,6846,4.12400007247925
"DEU",72,2005,5,0,1,4,7696,4.12400007247925
"DEU",72,2005,5,0,1,5,8448,4.12400007247925
"DEU",72,2005,5,0,1,6,9128,4.12400007247925
"DEU",72,2005,5,0,1,7,9706,4.12400007247925
"DEU",72,2005,5,0,1,8,10402,4.12400007247925
"DEU",72,2005,5,0,1,9,11049,4.12400007247925
"DEU",72,2005,5,0,1,10,11761,4.12400007247925
"DEU",72,2005,5,0,1,11,12520,4.12400007247925
"DEU",72,2005,5,0,1,12,13408,4.12400007247925
"DEU",72,2005,5,0,1,13,14394,4.12400007247925
"DEU",72,2005,5,0,1,14,15586,4.12400007247925
"DEU",72,2005,5,0,1,15,16958,4.12400007247925
"DEU",72,2005,5,0,1,16,18529,4.12400007247925
"DEU",72,2005,5,0,1,17,20344,4.12400007247925
"DEU",72,2005,5,0,1,18,22997,4.12400007247925
"DEU",72,2005,5,0,1,19,27304,4.12400007247925
"DEU",72,2005,5,0,1,20,46404,4.12400007247925
"DJI",53,1993,1,1,1,1,39173.47265625,0.0560000017285347
"DJI",53,1993,1,1,1,2,67837.671875,0.0560000017285347
"DJI",53,1993,1,1,1,3,84953.8671875,0.0560000017285347
"DJI",53,1993,1,1,1,4,102796.4765625,0.0560000017285347
"DJI",53,1993,1,1,1,5,122477.7578125,0.0560000017285347
"DJI",53,1993,1,1,1,6,144185.578125,0.0560000017285347
"DJI",53,1993,1,1,1,7,169433.28125,0.0560000017285347
"DJI",53,1993,1,1,1,8,204768.09375,0.0560000017285347
"DJI",53,1993,1,1,1,9,265573.71875,0.0560000017285347
"DJI",53,1993,1,1,1,10,553679.75,0.0560000017285347
"DJI",53,2005,1,1,1,1,20342.248046875,0.0399999991059303
"DJI",53,2005,1,1,1,2,31276.337890625,0.0399999991059303
"DJI",53,2005,1,1,1,3,38255.47265625,0.0399999991059303
"DJI",53,2005,1,1,1,4,44449.46875,0.0399999991059303
"DJI",53,2005,1,1,1,5,50524.484375,0.0399999991059303
"DJI",53,2005,1,1,1,6,56120.13671875,0.0399999991059303
"DJI",53,2005,1,1,1,7,61824.1484375,0.0399999991059303
"DJI",53,2005,1,1,1,8,67735.5234375,0.0399999991059303
"DJI",53,2005,1,1,1,9,73810.2265625,0.0399999991059303
"DJI",53,2005,1,1,1,10,80411.1640625,0.0399999991059303
"DJI",53,2005,1,1,1,11,87466.1171875,0.0399999991059303
"DJI",53,2005,1,1,1,12,95517.1015625,0.0399999991059303
"DJI",53,2005,1,1,1,13,104587.65625,0.0399999991059303
"DJI",53,2005,1,1,1,14,114182.7578125,0.0399999991059303
"DJI",53,2005,1,1,1,15,126353.328125,0.0399999991059303
"DJI",53,2005,1,1,1,16,141057.734375,0.0399999991059303
"DJI",53,2005,1,1,1,17,161590.84375,0.0399999991059303
"DJI",53,2005,1,1,1,18,189626.515625,0.0399999991059303
"DJI",53,2005,1,1,1,19,235926.484375,0.0399999991059303
"DJI",53,2005,1,1,1,20,451246.40625,0.0399999991059303
"DNK",52,1988,5,0,1,1,24955.794921875,0.513300001621246
"DNK",52,1988,5,0,1,2,44971.5546875,0.513300001621246
"DNK",52,1988,5,0,1,3,53075.37109375,0.513300001621246
"DNK",52,1988,5,0,1,4,59883.44921875,0.513300001621246
"DNK",52,1988,5,0,1,5,66671.2890625,0.513300001621246
"DNK",52,1988,5,0,1,6,74209.9609375,0.513300001621246
"DNK",52,1988,5,0,1,7,83020.6328125,0.513300001621246
"DNK",52,1988,5,0,1,8,94293.015625,0.513300001621246
"DNK",52,1988,5,0,1,9,111050.1953125,0.513300001621246
"DNK",52,1988,5,0,1,10,169835.40625,0.513300001621246
"DNK",52,1993,5,0,1,1,29074.947265625,0.518999993801117
"DNK",52,1993,5,0,1,2,52412.45703125,0.518999993801117
"DNK",52,1993,5,0,1,3,61410.21484375,0.518999993801117
"DNK",52,1993,5,0,1,4,68534.609375,0.518999993801117
"DNK",52,1993,5,0,1,5,75782.6953125,0.518999993801117
"DNK",52,1993,5,0,1,6,83745.125,0.518999993801117
"DNK",52,1993,5,0,1,7,92698.8203125,0.518999993801117
"DNK",52,1993,5,0,1,8,105070.546875,0.518999993801117
"DNK",52,1993,5,0,1,9,122410.109375,0.518999993801117
"DNK",52,1993,5,0,1,10,178930.578125,0.518999993801117
"DNK",52,1998,5,0,1,1,25356.892578125,0.52999997138977
"DNK",52,1998,5,0,1,2,55365.8671875,0.52999997138977
"DNK",52,1998,5,0,1,3,67000.4140625,0.52999997138977
"DNK",52,1998,5,0,1,4,75628.859375,0.52999997138977
"DNK",52,1998,5,0,1,5,83650.890625,0.52999997138977
"DNK",52,1998,5,0,1,6,92469.921875,0.52999997138977
"DNK",52,1998,5,0,1,7,103506.7109375,0.52999997138977
"DNK",52,1998,5,0,1,8,118277.296875,0.52999997138977
"DNK",52,1998,5,0,1,9,140463.5,0.52999997138977
"DNK",52,1998,5,0,1,10,205947.859375,0.52999997138977
"DNK",52,2002,5,0,1,1,38772,0.270000010728836
"DNK",52,2002,5,0,1,2,60627,0.270000010728836
"DNK",52,2002,5,0,1,3,68873,0.270000010728836
"DNK",52,2002,5,0,1,4,75086,0.270000010728836
"DNK",52,2002,5,0,1,5,80208,0.270000010728836
"DNK",52,2002,5,0,1,6,85332,0.270000010728836
"DNK",52,2002,5,0,1,7,90279,0.270000010728836
"DNK",52,2002,5,0,1,8,95134,0.270000010728836
"DNK",52,2002,5,0,1,9,100053,0.270000010728836
"DNK",52,2002,5,0,1,10,105188,0.270000010728836
"DNK",52,2002,5,0,1,11,110373,0.270000010728836
"DNK",52,2002,5,0,1,12,115993,0.270000010728836
"DNK",52,2002,5,0,1,13,122620,0.270000010728836
"DNK",52,2002,5,0,1,14,130092,0.270000010728836
"DNK",52,2002,5,0,1,15,138701,0.270000010728836
"DNK",52,2002,5,0,1,16,148520,0.270000010728836
"DNK",52,2002,5,0,1,17,160020,0.270000010728836
"DNK",52,2002,5,0,1,18,174614,0.270000010728836
"DNK",52,2002,5,0,1,19,196443,0.270000010728836
"DNK",52,2002,5,0,1,20,285124,0.270000010728836
"DNK",52,2005,5,0,1,1,37417.3828125,0.270999997854233
"DNK",52,2005,5,0,1,2,65658.3984375,0.270999997854233
"DNK",52,2005,5,0,1,3,75707.3828125,0.270999997854233
"DNK",52,2005,5,0,1,4,82901.7421875,0.270999997854233
"DNK",52,2005,5,0,1,5,88943.6171875,0.270999997854233
"DNK",52,2005,5,0,1,6,94483.046875,0.270999997854233
"DNK",52,2005,5,0,1,7,99932.890625,0.270999997854233
"DNK",52,2005,5,0,1,8,105282.625,0.270999997854233
"DNK",52,2005,5,0,1,9,110741.703125,0.270999997854233
"DNK",52,2005,5,0,1,10,116399.65625,0.270999997854233
"DNK",52,2005,5,0,1,11,122292.1953125,0.270999997854233
"DNK",52,2005,5,0,1,12,128575.6015625,0.270999997854233
"DNK",52,2005,5,0,1,13,135629.921875,0.270999997854233
"DNK",52,2005,5,0,1,14,143800.296875,0.270999997854233
"DNK",52,2005,5,0,1,15,153429.921875,0.270999997854233
"DNK",52,2005,5,0,1,16,164622.140625,0.270999997854233
"DNK",52,2005,5,0,1,17,178428.03125,0.270999997854233
"DNK",52,2005,5,0,1,18,196013.0625,0.270999997854233
"DNK",52,2005,5,0,1,19,220614.890625,0.270999997854233
"DNK",52,2005,5,0,1,20,318044.71875,0.270999997854233
"DOM",55,1988,3,0,1,1,558.337890625,0.685899972915649
"DOM",55,1988,3,0,1,2,889.555297851562,0.685899972915649
"DOM",55,1988,3,0,1,3,1182.91931152344,0.685899972915649
"DOM",55,1988,3,0,1,4,1542.52673339844,0.685899972915649
"DOM",55,1988,3,0,1,5,1930.52416992188,0.685899972915649
"DOM",55,1988,3,0,1,6,2365.83862304688,0.685899972915649
"DOM",55,1988,3,0,1,7,3018.81005859375,0.685899972915649
"DOM",55,1988,3,0,1,8,3794.80493164062,0.685899972915649
"DOM",55,1988,3,0,1,9,5507.671875,0.685899972915649
"DOM",55,1988,3,0,1,10,13617.767578125,0.685899972915649
"DOM",55,1993,3,0,1,1,2115.576171875,0.762000024318695
"DOM",55,1993,3,0,1,2,3913.7353515625,0.762000024318695
"DOM",55,1993,3,0,1,3,5334.75146484375,0.762000024318695
"DOM",55,1993,3,0,1,4,6726.89208984375,0.762000024318695
"DOM",55,1993,3,0,1,5,8357.05078125,0.762000024318695
"DOM",55,1993,3,0,1,6,10258.6708984375,0.762000024318695
"DOM",55,1993,3,0,1,7,12716.3447265625,0.762000024318695
"DOM",55,1993,3,0,1,8,16310.365234375,0.762000024318695
"DOM",55,1993,3,0,1,9,22924.75390625,0.762000024318695
"DOM",55,1993,3,0,1,10,52377.8203125,0.762000024318695
"DOM",55,1998,3,0,1,1,1825.80334472656,0.405000001192093
"DOM",55,1998,3,0,1,2,3720.5048828125,0.405000001192093
"DOM",55,1998,3,0,1,3,5167.3681640625,0.405000001192093
"DOM",55,1998,3,0,1,4,6338.6376953125,0.405000001192093
"DOM",55,1998,3,0,1,5,7469.7177734375,0.405000001192093
"DOM",55,1998,3,0,1,6,8681.177734375,0.405000001192093
"DOM",55,1998,3,0,1,7,9840.9658203125,0.405000001192093
"DOM",55,1998,3,0,1,8,11144.2900390625,0.405000001192093
"DOM",55,1998,3,0,1,9,12522.2548828125,0.405000001192093
"DOM",55,1998,3,0,1,10,13877.25390625,0.405000001192093
"DOM",55,1998,3,0,1,11,15312.6337890625,0.405000001192093
"DOM",55,1998,3,0,1,12,17184.369140625,0.405000001192093
"DOM",55,1998,3,0,1,13,19038.87890625,0.405000001192093
"DOM",55,1998,3,0,1,14,21473.28515625,0.405000001192093
"DOM",55,1998,3,0,1,15,24349.787109375,0.405000001192093
"DOM",55,1998,3,0,1,16,27892.302734375,0.405000001192093
"DOM",55,1998,3,0,1,17,32554.41796875,0.405000001192093
"DOM",55,1998,3,0,1,18,39317.9296875,0.405000001192093
"DOM",55,1998,3,0,1,19,53034.41796875,0.405000001192093
"DOM",55,1998,3,0,1,20,118309.765625,0.405000001192093
"DOM",55,2002,3,0,1,1,2781,0.430000007152557
"DOM",55,2002,3,0,1,2,5090,0.430000007152557
"DOM",55,2002,3,0,1,3,6658,0.430000007152557
"DOM",55,2002,3,0,1,4,8092,0.430000007152557
"DOM",55,2002,3,0,1,5,9424,0.430000007152557
"DOM",55,2002,3,0,1,6,10740,0.430000007152557
"DOM",55,2002,3,0,1,7,12035,0.430000007152557
"DOM",55,2002,3,0,1,8,13430,0.430000007152557
"DOM",55,2002,3,0,1,9,15033,0.430000007152557
"DOM",55,2002,3,0,1,10,16683,0.430000007152557
"DOM",55,2002,3,0,1,11,18471,0.430000007152557
"DOM",55,2002,3,0,1,12,20587,0.430000007152557
"DOM",55,2002,3,0,1,13,23259,0.430000007152557
"DOM",55,2002,3,0,1,14,26238,0.430000007152557
"DOM",55,2002,3,0,1,15,29722,0.430000007152557
"DOM",55,2002,3,0,1,16,34092,0.430000007152557
"DOM",55,2002,3,0,1,17,40014,0.430000007152557
"DOM",55,2002,3,0,1,18,50320,0.430000007152557
"DOM",55,2002,3,0,1,19,71439,0.430000007152557
"DOM",55,2002,3,0,1,20,170822,0.430000007152557
"DOM",55,2005,3,0,1,1,4620.466796875,0.47350001335144
"DOM",55,2005,3,0,1,2,8739.0830078125,0.47350001335144
"DOM",55,2005,3,0,1,3,11586.830078125,0.47350001335144
"DOM",55,2005,3,0,1,4,14052.5546875,0.47350001335144
"DOM",55,2005,3,0,1,5,16422.431640625,0.47350001335144
"DOM",55,2005,3,0,1,6,18879.615234375,0.47350001335144
"DOM",55,2005,3,0,1,7,21523.90234375,0.47350001335144
"DOM",55,2005,3,0,1,8,24066.294921875,0.47350001335144
"DOM",55,2005,3,0,1,9,26873.865234375,0.47350001335144
"DOM",55,2005,3,0,1,10,29918.537109375,0.47350001335144
"DOM",55,2005,3,0,1,11,33204.578125,0.47350001335144
"DOM",55,2005,3,0,1,12,37279.09765625,0.47350001335144
"DOM",55,2005,3,0,1,13,41946.23828125,0.47350001335144
"DOM",55,2005,3,0,1,14,47869.515625,0.47350001335144
"DOM",55,2005,3,0,1,15,54360.125,0.47350001335144
"DOM",55,2005,3,0,1,16,62704.21875,0.47350001335144
"DOM",55,2005,3,0,1,17,75297.4765625,0.47350001335144
"DOM",55,2005,3,0,1,18,95658.65625,0.47350001335144
"DOM",55,2005,3,0,1,19,130439.78125,0.47350001335144
"DOM",55,2005,3,0,1,20,283992.34375,0.47350001335144
"DZA",3,1988,1,1,1,1,2284.9296875,2.38050007820129
"DZA",3,1988,1,1,1,2,3504.96044921875,2.38050007820129
"DZA",3,1988,1,1,1,3,4385.7041015625,2.38050007820129
"DZA",3,1988,1,1,1,4,5239.42529296875,2.38050007820129
"DZA",3,1988,1,1,1,5,6101.15283203125,2.38050007820129
"DZA",3,1988,1,1,1,6,7095.9931640625,2.38050007820129
"DZA",3,1988,1,1,1,7,8281.9951171875,2.38050007820129
"DZA",3,1988,1,1,1,8,10005.4501953125,2.38050007820129
"DZA",3,1988,1,1,1,9,12944.9326171875,2.38050007820129
"DZA",3,1988,1,1,1,10,29021.51171875,2.38050007820129
"DZA",3,1993,1,1,1,1,5980.1982421875,2.69000005722046
"DZA",3,1993,1,1,1,2,9087.66796875,2.69000005722046
"DZA",3,1993,1,1,1,3,11439.2841796875,2.69000005722046
"DZA",3,1993,1,1,1,4,13706.84765625,2.69000005722046
"DZA",3,1993,1,1,1,5,16123.3017578125,2.69000005722046
"DZA",3,1993,1,1,1,6,18785.3046875,2.69000005722046
"DZA",3,1993,1,1,1,7,22300.419921875,2.69000005722046
"DZA",3,1993,1,1,1,8,26854.16015625,2.69000005722046
"DZA",3,1993,1,1,1,9,34206.1875,2.69000005722046
"DZA",3,1993,1,1,1,10,58059.13671875,2.69000005722046
"ECU",56,1993,3,1,1,1,383455.125,1.09800004959106
"ECU",56,1993,3,1,1,2,609774.375,1.09800004959106
"ECU",56,1993,3,1,1,3,776132.5625,1.09800004959106
"ECU",56,1993,3,1,1,4,945347.0625,1.09800004959106
"ECU",56,1993,3,1,1,5,1132980,1.09800004959106
"ECU",56,1993,3,1,1,6,1367465.125,1.09800004959106
"ECU",56,1993,3,1,1,7,1649755.75,1.09800004959106
"ECU",56,1993,3,1,1,8,2081007.125,1.09800004959106
"ECU",56,1993,3,1,1,9,2801479,1.09800004959106
"ECU",56,1993,3,1,1,10,5470778,1.09800004959106
"ECU",56,2002,3,0,1,1,46,0.639999985694885
"ECU",56,2002,3,0,1,2,126,0.639999985694885
"ECU",56,2002,3,0,1,3,179,0.639999985694885
"ECU",56,2002,3,0,1,4,226,0.639999985694885
"ECU",56,2002,3,0,1,5,268,0.639999985694885
"ECU",56,2002,3,0,1,6,307,0.639999985694885
"ECU",56,2002,3,0,1,7,347,0.639999985694885
"ECU",56,2002,3,0,1,8,392,0.639999985694885
"ECU",56,2002,3,0,1,9,439,0.639999985694885
"ECU",56,2002,3,0,1,10,487,0.639999985694885
"ECU",56,2002,3,0,1,11,543,0.639999985694885
"ECU",56,2002,3,0,1,12,602,0.639999985694885
"ECU",56,2002,3,0,1,13,669,0.639999985694885
"ECU",56,2002,3,0,1,14,750,0.639999985694885
"ECU",56,2002,3,0,1,15,847,0.639999985694885
"ECU",56,2002,3,0,1,16,967,0.639999985694885
"ECU",56,2002,3,0,1,17,1130,0.639999985694885
"ECU",56,2002,3,0,1,18,1368,0.639999985694885
"ECU",56,2002,3,0,1,19,1835,0.639999985694885
"ECU",56,2002,3,0,1,20,4367,0.639999985694885
"ECU",56,2005,3,0,1,1,68.8874816894531,0.652999997138977
"ECU",56,2005,3,0,1,2,173.792098999023,0.652999997138977
"ECU",56,2005,3,0,1,3,286.338684082031,0.652999997138977
"ECU",56,2005,3,0,1,4,389.896942138672,0.652999997138977
"ECU",56,2005,3,0,1,5,494.059875488281,0.652999997138977
"ECU",56,2005,3,0,1,6,587.627624511719,0.652999997138977
"ECU",56,2005,3,0,1,7,679.710083007812,0.652999997138977
